home_score,away_score,home_team_id,away_team_id
0,3,Espanyol,Real Madrid
1,1,Atletico Madrid,Racing Santander
2,4,Real Valladolid,Valencia
1,2,Malaga,Racing Santander
5,0,Real Madrid,Xerez
2,3,Deportivo La Coruna,Espanyol
1,2,Real Zaragoza,Real Valladolid
1,0,Almeria,Getafe
4,0,Mallorca,Tenerife
0,2,Osasuna,Sevilla
3,2,Athletic Bilbao,Villareal
5,2,FC Barcelona,Atletico Madrid
2,2,Valencia,Sporting Gijon
3,1,Getafe,Valencia
1,0,Tenerife,Athletic Bilbao
1,1,Sporting Gijon,Real Zaragoza
1,4,Racing Santander,FC Barcelona
2,1,Espanyol,Malaga
0,3,Xerez,Deportivo La Coruna
1,2,Real Valladolid,Osasuna
2,0,Sevilla,Mallorca
0,2,Villareal,Real Madrid
2,2,Atletico Madrid,Almeria
1,0,Deportivo La Coruna,Villareal
1,0,Osasuna,Sporting Gijon
0,4,Athletic Bilbao,Sevilla
2,2,Valencia,Atletico Madrid
2,2,Almeria,Racing Santander
3,0,Real Madrid,Tenerife
0,2,Malaga,FC Barcelona
0,0,Espanyol,Xerez
3,0,Real Zaragoza,Getafe
3,0,Mallorca,Real Valladolid
0,1,Tenerife,Deportivo La Coruna
0,1,Racing Santander,Valencia
2,1,Sevilla,Real Madrid
2,2,Real Valladolid,Athletic Bilbao
2,1,Getafe,Osasuna
0,0,Villareal,Espanyol
2,1,Atletico Madrid,Real Zaragoza
1,1,Xerez,Malaga
4,1,Sporting Gijon,Mallorca
1,0,FC Barcelona,Almeria
4,2,Real Madrid,Real Valladolid
1,2,Athletic Bilbao,Sporting Gijon
2,2,Real Zaragoza,Racing Santander
3,1,Mallorca,Getafe
0,0,Valencia,FC Barcelona
2,1,Espanyol,Tenerife
1,2,Malaga,Almeria
1,0,Deportivo La Coruna,Sevilla
3,0,Osasuna,Atletico Madrid
2,1,Xerez,Villareal
2,1,Villareal,Malaga
1,1,Atletico Madrid,Mallorca
0,0,Sporting Gijon,Real Madrid
1,0,Tenerife,Xerez
6,1,FC Barcelona,Real Zaragoza
2,0,Getafe,Athletic Bilbao
0,0,Sevilla,Espanyol
1,1,Racing Santander,Osasuna
4,0,Real Valladolid,Deportivo La Coruna
0,3,Almeria,Valencia
2,0,Real Madrid,Getafe
1,0,Mallorca,Racing Santander
5,0,Villareal,Tenerife
1,0,Athletic Bilbao,Atletico Madrid
0,2,Xerez,Sevilla
1,1,Deportivo La Coruna,Sporting Gijon
0,1,Malaga,Valencia
2,1,Real Zaragoza,Almeria
1,1,Espanyol,Real Valladolid
1,1,Osasuna,FC Barcelona
3,2,Sevilla,Villareal
3,1,Valencia,Real Zaragoza
1,0,Sporting Gijon,Espanyol
0,0,Real Valladolid,Xerez
2,2,Tenerife,Malaga
0,2,Getafe,Deportivo La Coruna
2,0,Almeria,Osasuna
0,2,Racing Santander,Athletic Bilbao
4,2,FC Barcelona,Mallorca
2,3,Atletico Madrid,Real Madrid
3,1,Mallorca,Almeria
1,0,Real Madrid,Racing Santander
0,0,Xerez,Sporting Gijon
2,1,Deportivo La Coruna,Atletico Madrid
3,1,Villareal,Real Valladolid
1,3,Osasuna,Valencia
1,2,Tenerife,Sevilla
1,1,Athletic Bilbao,FC Barcelona
0,2,Espanyol,Getafe
1,1,Malaga,Real Zaragoza
1,0,Sporting Gijon,Villareal
2,2,Sevilla,Malaga
5,1,Getafe,Xerez
1,4,Almeria,Athletic Bilbao
1,0,FC Barcelona,Real Madrid
1,1,Valencia,Mallorca
3,3,Real Valladolid,Tenerife
4,0,Atletico Madrid,Espanyol
0,1,Racing Santander,Deportivo La Coruna
0,1,Real Zaragoza,Osasuna
0,2,Xerez,Atletico Madrid
0,4,Espanyol,Racing Santander
3,2,Villareal,Getafe
1,2,Athletic Bilbao,Valencia
2,1,Tenerife,Sporting Gijon
1,1,Malaga,Osasuna
4,2,Real Madrid,Almeria
1,3,Deportivo La Coruna,FC Barcelona
4,1,Mallorca,Real Zaragoza
1,1,Sevilla,Real Valladolid
0,1,Sporting Gijon,Sevilla
1,1,Real Valladolid,Malaga
2,1,Getafe,Tenerife
1,1,Almeria,Deportivo La Coruna
3,2,Racing Santander,Xerez
2,3,Valencia,Real Madrid
1,2,Real Zaragoza,Athletic Bilbao
1,2,Atletico Madrid,Villareal
0,1,Osasuna,Mallorca
1,0,FC Barcelona,Espanyol
1,2,Sevilla,Getafe
0,2,Xerez,FC Barcelona
0,0,Deportivo La Coruna,Valencia
2,0,Villareal,Racing Santander
1,1,Tenerife,Atletico Madrid
6,0,Real Madrid,Real Zaragoza
2,0,Espanyol,Almeria
2,0,Athletic Bilbao,Osasuna
2,1,Malaga,Mallorca
2,1,Real Valladolid,Sporting Gijon
1,0,Valencia,Espanyol
2,2,Sporting Gijon,Malaga
0,0,Osasuna,Real Madrid
1,1,FC Barcelona,Villareal
1,0,Getafe,Real Valladolid
0,0,Real Zaragoza,Deportivo La Coruna
1,0,Almeria,Xerez
2,0,Mallorca,Athletic Bilbao
2,0,Racing Santander,Tenerife
2,1,Atletico Madrid,Sevilla
0,4,Real Valladolid,Atletico Madrid
1,3,Xerez,Valencia
1,1,Malaga,Athletic Bilbao
1,2,Sevilla,Racing Santander
1,0,Deportivo La Coruna,Osasuna
1,0,Sporting Gijon,Getafe
0,5,Tenerife,FC Barcelona
2,0,Real Madrid,Mallorca
2,1,Espanyol,Real Zaragoza
1,1,Villareal,Almeria
4,0,FC Barcelona,Sevilla
1,0,Athletic Bilbao,Real Madrid
4,1,Valencia,Villareal
2,0,Mallorca,Deportivo La Coruna
0,0,Real Zaragoza,Xerez
1,1,Racing Santander,Real Valladolid
3,2,Atletico Madrid,Sporting Gijon
1,1,Almeria,Tenerife
1,0,Malaga,Getafe
2,0,Osasuna,Espanyol
1,0,Getafe,Atletico Madrid
3,1,Deportivo La Coruna,Athletic Bilbao
1,1,Espanyol,Mallorca
0,3,Real Valladolid,FC Barcelona
0,1,Sporting Gijon,Racing Santander
0,0,Tenerife,Valencia
1,0,Sevilla,Almeria
2,0,Real Madrid,Malaga
1,2,Xerez,Osasuna
4,2,Villareal,Real Zaragoza
2,1,Sevilla,Valencia
0,1,Sporting Gijon,FC Barcelona
1,0,Espanyol,Athletic Bilbao
0,2,Atletico Madrid,Malaga
1,3,Tenerife,Real Zaragoza
0,0,Getafe,Racing Santander
1,1,Real Valladolid,Almeria
0,2,Villareal,Osasuna
2,1,Xerez,Mallorca
1,3,Deportivo La Coruna,Real Madrid
1,1,Racing Santander,Atletico Madrid
0,0,Malaga,Deportivo La Coruna
2,1,Real Zaragoza,Sevilla
2,0,Valencia,Real Valladolid
3,1,Almeria,Sporting Gijon
1,0,Mallorca,Villareal
1,0,Osasuna,Tenerife
3,2,Athletic Bilbao,Xerez
3,0,Real Madrid,Espanyol
2,1,FC Barcelona,Getafe
1,1,Sporting Gijon,Valencia
0,3,Racing Santander,Malaga
2,1,Atletico Madrid,FC Barcelona
0,3,Xerez,Real Madrid
1,0,Sevilla,Osasuna
2,0,Espanyol,Deportivo La Coruna
1,0,Tenerife,Mallorca
1,1,Real Valladolid,Real Zaragoza
2,2,Getafe,Almeria
2,1,Villareal,Athletic Bilbao
1,3,Real Zaragoza,Sporting Gijon
2,1,Malaga,Espanyol
4,1,Athletic Bilbao,Tenerife
2,1,Deportivo La Coruna,Xerez
2,1,Valencia,Getafe
6,2,Real Madrid,Villareal
1,1,Osasuna,Real Valladolid
1,3,Mallorca,Sevilla
4,0,FC Barcelona,Racing Santander
1,0,Almeria,Atletico Madrid
4,1,Atletico Madrid,Valencia
1,1,Xerez,Espanyol
1,0,Villareal,Deportivo La Coruna
1,5,Tenerife,Real Madrid
0,0,Sevilla,Athletic Bilbao
0,2,Getafe,Real Zaragoza
2,1,FC Barcelona,Malaga
1,2,Real Valladolid,Mallorca
3,2,Sporting Gijon,Osasuna
0,2,Racing Santander,Almeria
2,2,Almeria,FC Barcelona
0,0,Valencia,Racing Santander
0,0,Espanyol,Villareal
1,1,Real Zaragoza,Atletico Madrid
3,0,Mallorca,Sporting Gijon
0,0,Osasuna,Getafe
3,1,Deportivo La Coruna,Tenerife
3,2,Real Madrid,Sevilla
2,0,Athletic Bilbao,Real Valladolid
2,4,Malaga,Xerez
1,4,Real Valladolid,Real Madrid
1,0,Almeria,Malaga
1,0,Atletico Madrid,Osasuna
4,1,Tenerife,Espanyol
3,0,FC Barcelona,Valencia
0,0,Racing Santander,Real Zaragoza
1,1,Sevilla,Deportivo La Coruna
2,0,Villareal,Xerez
0,0,Sporting Gijon,Athletic Bilbao
3,0,Getafe,Mallorca
2,0,Malaga,Villareal
2,1,Xerez,Tenerife
2,0,Valencia,Almeria
2,0,Espanyol,Sevilla
0,2,Deportivo La Coruna,Real Valladolid
4,1,Mallorca,Atletico Madrid
3,1,Real Madrid,Sporting Gijon
2,2,Athletic Bilbao,Getafe
1,3,Osasuna,Racing Santander
2,4,Real Zaragoza,FC Barcelona
0,0,Racing Santander,Mallorca
1,1,Sevilla,Xerez
2,2,Tenerife,Villareal
1,0,Valencia,Malaga
2,0,FC Barcelona,Osasuna
1,0,Almeria,Real Zaragoza
0,0,Real Valladolid,Espanyol
2,1,Sporting Gijon,Deportivo La Coruna
2,0,Atletico Madrid,Athletic Bilbao
2,4,Getafe,Real Madrid
3,2,Real Madrid,Atletico Madrid
4,3,Athletic Bilbao,Racing Santander
1,1,Malaga,Tenerife
0,1,Mallorca,FC Barcelona
3,0,Villareal,Sevilla
1,0,Osasuna,Almeria
0,0,Espanyol,Sporting Gijon
3,0,Real Zaragoza,Valencia
3,0,Xerez,Real Valladolid
1,3,Deportivo La Coruna,Getafe
1,1,Almeria,Mallorca
3,0,Sevilla,Tenerife
3,0,Atletico Madrid,Deportivo La Coruna
2,0,Real Zaragoza,Malaga
3,0,Valencia,Osasuna
4,1,FC Barcelona,Athletic Bilbao
0,2,Real Valladolid,Villareal
2,2,Sporting Gijon,Xerez
1,1,Getafe,Espanyol
0,2,Racing Santander,Real Madrid
0,2,Real Madrid,FC Barcelona
2,0,Osasuna,Real Zaragoza
1,1,Deportivo La Coruna,Racing Santander
1,0,Villareal,Sporting Gijon
3,0,Espanyol,Atletico Madrid
0,1,Xerez,Getafe
1,2,Malaga,Sevilla
3,2,Mallorca,Valencia
4,1,Athletic Bilbao,Almeria
0,0,Tenerife,Real Valladolid
3,0,FC Barcelona,Deportivo La Coruna
1,2,Atletico Madrid,Xerez
2,2,Osasuna,Malaga
2,1,Real Valladolid,Sevilla
1,1,Real Zaragoza,Mallorca
2,0,Valencia,Athletic Bilbao
1,2,Almeria,Real Madrid
3,1,Racing Santander,Espanyol
3,0,Getafe,Villareal
0,2,Sporting Gijon,Tenerife
2,2,Xerez,Racing Santander
2,1,Villareal,Atletico Madrid
0,0,Espanyol,FC Barcelona
0,0,Deportivo La Coruna,Almeria
3,0,Sevilla,Sporting Gijon
3,2,Tenerife,Getafe
0,0,Malaga,Real Valladolid
2,0,Mallorca,Osasuna
2,0,Real Madrid,Valencia
0,0,Athletic Bilbao,Real Zaragoza
0,1,Almeria,Espanyol
4,3,Getafe,Sevilla
1,1,Mallorca,Malaga
0,0,Osasuna,Athletic Bilbao
3,1,Atletico Madrid,Tenerife
1,2,Real Zaragoza,Real Madrid
1,0,Valencia,Deportivo La Coruna
1,2,Racing Santander,Villareal
3,1,FC Barcelona,Xerez
0,2,Sporting Gijon,Real Valladolid
1,4,Villareal,FC Barcelona
3,2,Real Madrid,Osasuna
2,1,Xerez,Almeria
1,1,Malaga,Sporting Gijon
2,1,Tenerife,Racing Santander
0,0,Real Valladolid,Getafe
0,2,Espanyol,Valencia
1,3,Athletic Bilbao,Mallorca
3,1,Sevilla,Atletico Madrid
0,1,Deportivo La Coruna,Real Zaragoza
4,1,FC Barcelona,Tenerife
1,1,Getafe,Sporting Gijon
3,1,Atletico Madrid,Real Valladolid
1,0,Real Zaragoza,Espanyol
3,1,Valencia,Xerez
3,1,Osasuna,Deportivo La Coruna
1,5,Racing Santander,Sevilla
4,2,Almeria,Villareal
1,4,Mallorca,Real Madrid
1,1,Athletic Bilbao,Malaga
5,1,Real Madrid,Athletic Bilbao
2,1,Real Valladolid,Racing Santander
2,3,Sevilla,FC Barcelona
3,2,Xerez,Real Zaragoza
2,1,Espanyol,Osasuna
2,0,Villareal,Valencia
1,0,Deportivo La Coruna,Mallorca
1,1,Sporting Gijon,Atletico Madrid
2,1,Getafe,Malaga
2,2,Tenerife,Almeria
4,0,FC Barcelona,Real Valladolid
2,0,Mallorca,Espanyol
3,3,Real Zaragoza,Villareal
1,0,Valencia,Tenerife
0,3,Atletico Madrid,Getafe
2,0,Athletic Bilbao,Deportivo La Coruna
2,0,Racing Santander,Sporting Gijon
1,1,Osasuna,Xerez
1,1,Malaga,Real Madrid
2,3,Almeria,Sevilla
0,0,Mallorca,Real Madrid
0,0,Deportivo La Coruna,Real Zaragoza
0,3,Racing Santander,FC Barcelona
1,4,Levante,Sevilla
0,0,Osasuna,Almeria
4,0,Atletico Madrid,Sporting Gijon
1,3,Malaga,Valencia
1,0,Real Sociedad,Villareal
0,1,Hercules,Athletic Bilbao
3,1,Espanyol,Getafe
1,0,Valencia,Racing Santander
0,2,FC Barcelona,Hercules
2,0,Sporting Gijon,Mallorca
2,2,Almeria,Real Sociedad
1,0,Real Madrid,Osasuna
4,0,Villareal,Espanyol
4,1,Getafe,Levante
1,2,Athletic Bilbao,Atletico Madrid
3,5,Real Zaragoza,Malaga
0,0,Sevilla,Deportivo La Coruna
2,0,Mallorca,Osasuna
1,2,Atletico Madrid,FC Barcelona
1,2,Levante,Villareal
2,2,Deportivo La Coruna,Getafe
1,2,Real Sociedad,Real Madrid
1,2,Malaga,Sevilla
1,2,Hercules,Valencia
2,0,Racing Santander,Real Zaragoza
1,0,Espanyol,Almeria
2,2,Sporting Gijon,Athletic Bilbao
0,1,Almeria,Levante
3,0,Real Madrid,Espanyol
0,0,Real Zaragoza,Hercules
1,0,Villareal,Deportivo La Coruna
1,1,Sevilla,Racing Santander
3,0,Athletic Bilbao,Mallorca
1,0,FC Barcelona,Sporting Gijon
3,1,Osasuna,Real Sociedad
1,1,Valencia,Atletico Madrid
0,2,Getafe,Malaga
1,0,Atletico Madrid,Real Zaragoza
2,0,Hercules,Sevilla
1,0,Espanyol,Osasuna
0,2,Deportivo La Coruna,Almeria
0,0,Levante,Real Madrid
2,0,Mallorca,Real Sociedad
0,1,Racing Santander,Getafe
1,3,Athletic Bilbao,FC Barcelona
0,2,Sporting Gijon,Valencia
2,3,Malaga,Villareal
2,2,Real Zaragoza,Sporting Gijon
1,0,Real Sociedad,Espanyol
3,0,Getafe,Hercules
1,1,FC Barcelona,Mallorca
1,1,Almeria,Malaga
1,1,Osasuna,Levante
6,1,Real Madrid,Deportivo La Coruna
3,1,Sevilla,Atletico Madrid
2,1,Valencia,Athletic Bilbao
2,0,Villareal,Racing Santander
0,0,Deportivo La Coruna,Osasuna
2,0,Atletico Madrid,Getafe
1,0,Racing Santander,Almeria
2,1,FC Barcelona,Valencia
2,2,Hercules,Villareal
2,1,Athletic Bilbao,Real Zaragoza
0,1,Mallorca,Espanyol
2,0,Sporting Gijon,Sevilla
2,1,Levante,Real Sociedad
1,4,Malaga,Real Madrid
3,0,Getafe,Sporting Gijon
3,0,Real Sociedad,Deportivo La Coruna
4,3,Sevilla,Athletic Bilbao
0,2,Real Zaragoza,FC Barcelona
6,1,Real Madrid,Racing Santander
1,1,Almeria,Hercules
2,1,Espanyol,Levante
2,0,Villareal,Atletico Madrid
1,2,Valencia,Mallorca
3,0,Osasuna,Malaga
4,1,Racing Santander,Osasuna
1,1,Atletico Madrid,Almeria
1,1,Valencia,Real Zaragoza
3,0,Deportivo La Coruna,Espanyol
1,2,Malaga,Real Sociedad
2,1,Mallorca,Levante
1,1,Sporting Gijon,Villareal
1,3,Hercules,Real Madrid
5,0,FC Barcelona,Sevilla
3,0,Athletic Bilbao,Getafe
4,1,Villareal,Athletic Bilbao
1,1,Almeria,Sporting Gijon
3,2,Real Zaragoza,Mallorca
3,0,Osasuna,Hercules
2,0,Sevilla,Valencia
1,0,Real Sociedad,Racing Santander
2,0,Real Madrid,Atletico Madrid
1,2,Levante,Deportivo La Coruna
1,3,Getafe,FC Barcelona
1,0,Espanyol,Malaga
0,1,Sporting Gijon,Real Madrid
1,0,Malaga,Levante
0,0,Mallorca,Deportivo La Coruna
1,0,Athletic Bilbao,Almeria
1,2,Real Zaragoza,Sevilla
2,0,Valencia,Getafe
0,0,Racing Santander,Espanyol
3,1,FC Barcelona,Villareal
3,0,Atletico Madrid,Osasuna
2,1,Hercules,Real Sociedad
3,0,Deportivo La Coruna,Malaga
3,1,Levante,Racing Santander
0,8,Almeria,FC Barcelona
3,0,Espanyol,Hercules
1,1,Getafe,Real Zaragoza
1,2,Sevilla,Mallorca
5,1,Real Madrid,Athletic Bilbao
1,1,Villareal,Valencia
1,0,Osasuna,Sporting Gijon
2,4,Real Sociedad,Atletico Madrid
1,0,Athletic Bilbao,Osasuna
0,3,Real Zaragoza,Villareal
2,3,Atletico Madrid,Espanyol
1,3,Sporting Gijon,Real Sociedad
1,0,Racing Santander,Deportivo La Coruna
1,3,Sevilla,Getafe
2,1,Valencia,Almeria
2,0,Mallorca,Malaga
3,1,Hercules,Levante
5,0,FC Barcelona,Real Madrid
2,0,Real Sociedad,Athletic Bilbao
1,0,Deportivo La Coruna,Hercules
2,0,Levante,Atletico Madrid
1,1,Almeria,Real Zaragoza
3,0,Getafe,Mallorca
1,0,Villareal,Sevilla
1,0,Espanyol,Sporting Gijon
2,0,Real Madrid,Valencia
0,3,Osasuna,FC Barcelona
4,1,Malaga,Racing Santander
4,1,Hercules,Malaga
1,3,Sevilla,Almeria
3,3,Valencia,Osasuna
0,1,Mallorca,Racing Santander
1,0,Getafe,Villareal
5,0,FC Barcelona,Real Sociedad
2,1,Athletic Bilbao,Espanyol
1,1,Sporting Gijon,Levante
1,3,Real Zaragoza,Real Madrid
2,0,Atletico Madrid,Deportivo La Coruna
1,1,Deportivo La Coruna,Sporting Gijon
0,0,Osasuna,Real Zaragoza
2,3,Almeria,Getafe
0,3,Malaga,Atletico Madrid
3,1,Villareal,Mallorca
1,2,Levante,Athletic Bilbao
0,0,Racing Santander,Hercules
1,0,Real Madrid,Sevilla
1,2,Real Sociedad,Valencia
1,5,Espanyol,FC Barcelona
1,2,Athletic Bilbao,Deportivo La Coruna
0,0,Atletico Madrid,Racing Santander
1,0,Sevilla,Osasuna
2,1,Valencia,Espanyol
2,0,Villareal,Almeria
2,1,FC Barcelona,Levante
2,3,Getafe,Real Madrid
1,2,Sporting Gijon,Malaga
3,0,Mallorca,Hercules
2,1,Real Zaragoza,Real Sociedad
0,0,Osasuna,Getafe
2,3,Real Sociedad,Sevilla
1,1,Malaga,Athletic Bilbao
0,4,Deportivo La Coruna,FC Barcelona
1,1,Racing Santander,Sporting Gijon
4,2,Real Madrid,Villareal
4,1,Hercules,Atletico Madrid
4,0,Espanyol,Real Zaragoza
0,1,Levante,Valencia
4,1,Mallorca,Almeria
2,0,Valencia,Deportivo La Coruna
3,0,Atletico Madrid,Mallorca
2,0,Sporting Gijon,Hercules
1,0,Real Zaragoza,Levante
4,1,FC Barcelona,Malaga
0,4,Getafe,Real Sociedad
4,2,Villareal,Osasuna
1,1,Almeria,Real Madrid
1,2,Sevilla,Espanyol
2,1,Athletic Bilbao,Racing Santander
3,0,FC Barcelona,Racing Santander
1,0,Sporting Gijon,Atletico Madrid
3,0,Athletic Bilbao,Hercules
4,1,Sevilla,Levante
1,0,Real Madrid,Mallorca
1,3,Getafe,Espanyol
3,2,Almeria,Osasuna
2,1,Villareal,Real Sociedad
4,3,Valencia,Malaga
1,0,Real Zaragoza,Deportivo La Coruna
0,2,Atletico Madrid,Athletic Bilbao
0,1,Espanyol,Villareal
1,2,Malaga,Real Zaragoza
1,1,Racing Santander,Valencia
2,0,Levante,Getafe
1,0,Osasuna,Real Madrid
0,4,Mallorca,Sporting Gijon
0,3,Hercules,FC Barcelona
2,0,Real Sociedad,Almeria
3,3,Deportivo La Coruna,Sevilla
3,0,Athletic Bilbao,Sporting Gijon
0,0,Sevilla,Malaga
1,1,Osasuna,Mallorca
2,0,Valencia,Hercules
3,0,FC Barcelona,Atletico Madrid
0,1,Villareal,Levante
4,1,Getafe,Deportivo La Coruna
1,1,Real Zaragoza,Racing Santander
3,2,Almeria,Espanyol
4,1,Real Madrid,Real Sociedad
1,0,Levante,Almeria
1,2,Atletico Madrid,Valencia
3,2,Racing Santander,Sevilla
1,1,Sporting Gijon,FC Barcelona
2,2,Malaga,Getafe
0,1,Espanyol,Real Madrid
2,1,Hercules,Real Zaragoza
1,0,Deportivo La Coruna,Villareal
1,0,Real Sociedad,Osasuna
1,0,Mallorca,Athletic Bilbao
2,0,Real Madrid,Levante
0,0,Valencia,Sporting Gijon
1,0,Sevilla,Hercules
1,1,Villareal,Malaga
0,1,Real Zaragoza,Atletico Madrid
0,1,Getafe,Racing Santander
4,0,Osasuna,Espanyol
1,1,Almeria,Deportivo La Coruna
2,1,FC Barcelona,Athletic Bilbao
1,0,Real Sociedad,Mallorca
0,0,Hercules,Getafe
4,1,Espanyol,Real Sociedad
3,1,Malaga,Almeria
2,2,Atletico Madrid,Sevilla
0,0,Sporting Gijon,Real Zaragoza
0,3,Mallorca,FC Barcelona
2,1,Levante,Osasuna
2,2,Racing Santander,Villareal
1,2,Athletic Bilbao,Valencia
0,0,Deportivo La Coruna,Real Madrid
0,1,Valencia,FC Barcelona
1,0,Villareal,Hercules
0,0,Osasuna,Deportivo La Coruna
1,1,Real Sociedad,Levante
1,2,Espanyol,Mallorca
3,0,Sevilla,Sporting Gijon
7,0,Real Madrid,Malaga
2,1,Real Zaragoza,Athletic Bilbao
1,1,Getafe,Atletico Madrid
1,1,Almeria,Racing Santander
2,0,Sporting Gijon,Getafe
1,2,Hercules,Almeria
2,0,Athletic Bilbao,Sevilla
0,1,Malaga,Osasuna
1,0,Levante,Espanyol
2,1,Deportivo La Coruna,Real Sociedad
3,1,Atletico Madrid,Villareal
1,2,Mallorca,Valencia
1,0,FC Barcelona,Real Zaragoza
1,3,Racing Santander,Real Madrid
2,2,Almeria,Atletico Madrid
3,1,Osasuna,Racing Santander
2,2,Getafe,Athletic Bilbao
1,1,Sevilla,FC Barcelona
4,0,Real Zaragoza,Valencia
2,0,Espanyol,Deportivo La Coruna
1,1,Levante,Mallorca
2,0,Real Madrid,Hercules
0,2,Real Sociedad,Malaga
1,1,Villareal,Sporting Gijon
1,0,Mallorca,Real Zaragoza
1,2,Atletico Madrid,Real Madrid
0,4,Hercules,Osasuna
0,1,Deportivo La Coruna,Levante
1,0,Sporting Gijon,Almeria
2,1,Racing Santander,Real Sociedad
0,1,Valencia,Sevilla
0,1,Athletic Bilbao,Villareal
2,1,FC Barcelona,Getafe
2,0,Malaga,Espanyol
0,1,Villareal,FC Barcelona
2,1,Deportivo La Coruna,Mallorca
2,4,Getafe,Valencia
1,2,Espanyol,Racing Santander
2,3,Osasuna,Atletico Madrid
3,1,Levante,Malaga
1,3,Almeria,Athletic Bilbao
0,1,Real Madrid,Sporting Gijon
1,3,Real Sociedad,Hercules
3,1,Sevilla,Real Zaragoza
0,3,Athletic Bilbao,Real Madrid
1,0,Sporting Gijon,Osasuna
5,0,Valencia,Villareal
2,2,Mallorca,Sevilla
2,1,Real Zaragoza,Getafe
3,1,FC Barcelona,Almeria
3,0,Atletico Madrid,Real Sociedad
0,0,Hercules,Espanyol
1,1,Racing Santander,Levante
0,0,Malaga,Deportivo La Coruna
3,0,Malaga,Mallorca
2,0,Deportivo La Coruna,Racing Santander
1,2,Osasuna,Athletic Bilbao
2,1,Levante,Hercules
1,1,Real Madrid,FC Barcelona
1,0,Villareal,Real Zaragoza
1,0,Getafe,Sevilla
2,1,Real Sociedad,Sporting Gijon
0,3,Almeria,Valencia
2,2,Espanyol,Atletico Madrid
2,0,Mallorca,Getafe
1,0,Hercules,Deportivo La Coruna
3,6,Valencia,Real Madrid
2,0,FC Barcelona,Osasuna
2,1,Athletic Bilbao,Real Sociedad
3,2,Sevilla,Villareal
1,0,Sporting Gijon,Espanyol
1,0,Real Zaragoza,Almeria
1,2,Racing Santander,Malaga
4,1,Atletico Madrid,Levante
2,3,Real Madrid,Real Zaragoza
2,0,Racing Santander,Mallorca
0,0,Levante,Sporting Gijon
0,1,Almeria,Sevilla
2,1,Villareal,Getafe
1,0,Osasuna,Valencia
3,1,Malaga,Hercules
2,1,Real Sociedad,FC Barcelona
0,1,Deportivo La Coruna,Atletico Madrid
2,1,Espanyol,Athletic Bilbao
0,3,Atletico Madrid,Malaga
2,3,Hercules,Racing Santander
2,0,Getafe,Almeria
2,2,Sporting Gijon,Deportivo La Coruna
1,3,Real Zaragoza,Osasuna
3,2,Athletic Bilbao,Levante
3,0,Valencia,Real Sociedad
2,0,FC Barcelona,Espanyol
0,0,Mallorca,Villareal
2,6,Sevilla,Real Madrid
2,2,Espanyol,Valencia
0,0,Almeria,Villareal
2,1,Racing Santander,Atletico Madrid
4,0,Real Madrid,Getafe
2,1,Deportivo La Coruna,Athletic Bilbao
3,2,Osasuna,Sevilla
2,0,Malaga,Sporting Gijon
2,1,Real Sociedad,Real Zaragoza
1,1,Levante,FC Barcelona
2,2,Hercules,Mallorca
1,3,Villareal,Real Madrid
3,1,Sevilla,Real Sociedad
1,1,Athletic Bilbao,Malaga
3,1,Almeria,Mallorca
2,0,Getafe,Osasuna
0,0,Valencia,Levante
0,0,FC Barcelona,Deportivo La Coruna
2,1,Sporting Gijon,Racing Santander
1,0,Real Zaragoza,Espanyol
2,1,Atletico Madrid,Hercules
1,1,Real Sociedad,Getafe
1,2,Levante,Real Zaragoza
1,2,Racing Santander,Athletic Bilbao
1,0,Osasuna,Villareal
1,3,Malaga,FC Barcelona
2,3,Espanyol,Sevilla
0,0,Hercules,Sporting Gijon
0,2,Deportivo La Coruna,Valencia
8,1,Real Madrid,Almeria
3,4,Mallorca,Atletico Madrid
0,1,Rayo Vallecano,Mallorca
4,1,Real Madrid,Athletic Bilbao
3,0,Villareal,Sporting Gijon
1,4,Malaga,FC Barcelona
3,0,Espanyol,Granada
1,1,Osasuna,Valencia
1,2,Racing Santander,Getafe
0,0,Levante,Real Zaragoza
1,1,Real Betis,Sevilla
0,4,Real Sociedad,Atletico Madrid
0,0,Atletico Madrid,Osasuna
0,6,Real Zaragoza,Real Madrid
2,1,Sevilla,Malaga
1,1,Getafe,Levante
4,3,Valencia,Racing Santander
5,0,FC Barcelona,Villareal
0,1,Granada,Real Betis
1,1,Athletic Bilbao,Rayo Vallecano
1,2,Sporting Gijon,Real Sociedad
1,0,Mallorca,Espanyol
2,2,Villareal,Sevilla
2,2,Real Sociedad,FC Barcelona
4,2,Real Madrid,Getafe
0,0,Rayo Vallecano,Real Zaragoza
2,1,Osasuna,Sporting Gijon
0,0,Racing Santander,Levante
1,0,Valencia,Atletico Madrid
1,0,Real Betis,Mallorca
4,0,Malaga,Granada
2,1,Espanyol,Athletic Bilbao
1,0,Granada,Villareal
0,1,Mallorca,Malaga
2,1,Real Zaragoza,Espanyol
0,1,Getafe,Rayo Vallecano
1,0,Levante,Real Madrid
2,3,Athletic Bilbao,Real Betis
0,1,Sporting Gijon,Valencia
8,0,FC Barcelona,Osasuna
1,0,Sevilla,Real Sociedad
4,0,Atletico Madrid,Racing Santander
0,0,Osasuna,Sevilla
0,0,Racing Santander,Real Madrid
1,0,Real Sociedad,Granada
4,3,Real Betis,Real Zaragoza
2,2,Valencia,FC Barcelona
2,0,Villareal,Mallorca
4,0,Atletico Madrid,Sporting Gijon
